Country Name,Country Code,Series Name,Series Code,1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Nepal,NPL,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,0,0,0,0,0,0,0.000924878,0.004510473,0.021998858,0.064393596,0.146668869,0.204651684,0.240015303,0.31295606,0.382810917,0.449843651,0.826551266,1.141389164,1.41,1.73,1.97,7.93,9,11.1493,13.3,15.44,17.58161801,20.7,24.3,28.6,34.80551799,45.84615896,51.63135772,..,..
Nepal,NPL,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,363000,394000,422000,464000,492000,464000,361000,275000,338000,385000,375000,384000,527000,500000,510000,603000,736000,803000,798000,790000,539000,753000,940000,1173000,1197000,230000,..,..,..
Nepal,NPL,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,4829475,4974106,5117209,5248728,5378625,5489675,5606270,5727764,5852511,5976753,6089971,6203285,6312468,6414070,6507057,6604709,6692357,6775944,6858521,6942401,7014343,7075931,7135041,7203131,7291304,7456083,7643767,7831309,8020290,8167299,8481802,8740707,8937228
Nepal,NPL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.252924973,1.220614369,1.195827162,1.182850684,1.159182012,1.083790602,1.106543145,1.077154406,1.096609649,1.074689768,1.050552554,0.973315396,0.941485115,0.900716315,0.880707846,0.92705546,0.947369575,0.962150318,1.098334384,1.44764998,1.592251101,1.793292398,1.929161376,1.749109863,1.547393889,1.599971653,1.442742389,1.371035137,1.350855567,1.24370217,1.340725874,1.433759798,1.368131024,1.469374613,1.484977185,1.349982193,1.235811353,1.323384465,1.230097887,1.135854589,..
Nepal,NPL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022780782,0.041637655,0.069265711,0.086376308,0.318760633,0.44907767,0.864809012,4.363299013,12.23679425,15.62410254,20.71222193,33.85504967,48.97778031,60.76911914,78.01707755,83.82947761,99.65856976,115.2869264,128.0766788,137.4358818,134.2096779,130.203706,127.2282803,..,..
Nepal,NPL,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..,..,..,..,..,..,..,..,52.17596054,..,..,..,..,..,..,..,59.04164886,..,..,65.34227753,67.68763733,61.55847168,..,..,61.68669891,..,..,..,..,55.26176834,60.36014175,70.09825897,76.85102844,73.54943848,..,..,..,..,..,..,..
Nepal,NPL,"Population ages 0-14, total",SP.POP.0014.TO,6869987,7041000,7216762,7394813,7577186,7766605,7960994,8160251,8364200,8574605,8790318,9004208,9212520,9406916,9579922,9733172,9867696,9983831,10080350,10153346,10205862,10237993,10241674,10212255,10153334,10064032,9949375,9821171,9688354,9561350,9440342,9325052,9216522,9119303,9035713,8956301,8883015,8838598,8827834,8823440,8819003
Nepal,NPL,"Population ages 15-64, total",SP.POP.1564.TO,9285730,9499961,9707480,9910071,10101100,10290041,10502814,10756328,11046371,11385101,11712441,12004467,12285280,12547526,12817467,13094652,13375707,13651335,13926230,14201723,14469885,14727925,14970294,15193345,15404452,15618218,15835198,16056222,16251872,16397960,16519935,16665345,16873900,17172370,17527080,17879134,18227535,18737431,19390423,19864639,20170837
Nepal,NPL,"Population ages 65 and above, total",SP.POP.65UP.TO,584946,600649,616330,632042,647918,664099,681270,699951,720208,742427,764600,786077,807771,829527,852028,875504,899754,924334,949491,977109,1007162,1038047,1073142,1113371,1155868,1199294,1242368,1284174,1326173,1371385,1421278,1471709,1519903,1569512,1620633,1671278,1721947,1772598,1816732,1859500,1906751
Nepal,NPL,Population growth (annual %),SP.POP.GROW,2.378875002,2.366811133,2.30076995,2.234495243,2.14704552,2.130031906,2.241333959,2.432697129,2.587735921,2.798680108,2.693671757,2.449570497,2.316730691,2.122070673,2.022288183,1.933540377,1.838552569,1.709775886,1.601837449,1.495832606,1.375026697,1.242331411,1.075359276,0.88577445,0.731449423,0.626509659,0.539422885,0.496881283,0.38521421,0.235525469,0.185921857,0.293747924,0.53827062,0.904474047,1.149953723,1.140549365,1.136351607,1.774268056,2.311723712,1.692246601,1.136035375
Nepal,NPL,"Population, total",SP.POP.TOTL,16740664,17141610,17540571,17936926,18326204,18720745,19145077,19616530,20130779,20702133,21267359,21794751,22305571,22783969,23249417,23703328,24143157,24559500,24956071,25332178,25682908,26003965,26285110,26518971,26713655,26881544,27026941,27161567,27266399,27330694,27381555,27462106,27610325,27861186,28183426,28506712,28832496,29348627,30034989,30547580,30896590
Nepal,NPL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.054389998,0.259240001,0.30219999,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,55.62,65.65,85.87,85.08,100.36,114.36,121.98,232.79,225.6,297.24,362.99,389.93,353.36,383.9,381.26,392.74,398.46,457.37,500.32,532.27,607.67,677.47,827.87,1003.82,1464.1,..,..,..
Nepal,NPL,Urban population,SP.URB.TOTL,1149079,1220654,1295547,1373969,1455834,1542215,1635181,1736848,1848006,1983678,2126523,2273846,2427515,2585980,2751336,2924043,3104086,3290236,3480623,3607302,3733781,3859248,3981931,4100363,4215682,4329273,4441607,4554452,4664736,4771393,4878024,4993160,5123648,5277466,5449547,5627225,5810613,6038773,6309750,6552761,6767280
Nepal,NPL,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.9,..,..,..,17,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,Gini index,SI.POV.GINI,..,..,38.7,..,..,..,..,..,..,45,..,..,..,51.9,..,..,..,..,..,..,40.1,..,..,..,..,..,..,35.7,..,35.5,..,..,35.9,..,..,35.1,..,..,..,..,..
Nigeria,NGA,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,..,..,..
Nigeria,NGA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Nigeria,NGA,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.189008594,..,-1.160612702,..,-1.324634433,..,-1.502067566,-1.417653799,-1.383372903,-1.180775523,-1.126394391,-1.066939831,-0.900948942,-1.041885853,-1.051508546,-1.189361453,-1.175933242,-1.226869226,-1.28350389,-1.095677853,-1.045135379,-1.099802971,-1.083567619,-1.115130424,-1.120857596,-1.103256702,-1.101030469,..
Nigeria,NGA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,81.80050743,62.14841501,80.43285053,90.84638471,89.30742923,87.18176098,97.1167276,87.07729558,89.58353637,90.03609379,100.8119983,95.41409171,91.28586906,85.68247161,81.76380558,76.72430856,75.49151884,74.1461367,75.1153297,103.8639119,100.9917375,122.3339105,127.8305054,110.3653159,137.0790198,125.4802832,118.8857236,134.3499018,147.7846401,154.172314,140.3110169,142.1292221,..,..,..,..,..,..,..,..,..
Nigeria,NGA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0.045908413,0.077916296,0.039135114,0.055731005,0.053262317,0.094388193,0.085850308,0.096560945,0.091762547,0.094377781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..
Nigeria,NGA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.15833E+11,1.1454E+11,1.21313E+11,1.21387E+11,1.25272E+11,1.34459E+11,1.3704E+11,1.53179E+11,1.53728E+11,1.60847E+11,1.57574E+11,1.54714E+11,1.54601E+11,1.61088E+11,1.6582E+11,1.701E+11,1.71094E+11,1.79675E+11,1.90308E+11,2.19481E+11,2.35606E+11,2.57401E+11,2.73974E+11,2.90575E+11,3.09728E+11,3.30679E+11,3.57255E+11,3.85856E+11,4.06337E+11,4.23525E+11,4.5178E+11,4.80286E+11,4.93027E+11,4.85055E+11,4.88964E+11,4.98366E+11,5.09372E+11,5.00232E+11,5.18477E+11,5.35336E+11,5.50648E+11
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,97094911792,73484359521,73745821158,54805852581,52676041931,49648470440,44003061108,54035795388,59526833412,52058181854,56721051402,80399613064,1.4092E+11,1.8573E+11,2.0085E+11,2.18416E+11,59145077039,69171451627,73557840064,95054059303,1.04739E+11,1.35765E+11,1.75671E+11,2.38455E+11,2.78261E+11,3.39476E+11,2.95009E+11,3.6699E+11,4.14467E+11,4.63971E+11,5.20117E+11,5.74184E+11,4.93027E+11,4.04649E+11,3.75746E+11,4.21739E+11,4.74517E+11,4.32199E+11,4.40839E+11,4.72625E+11,3.62815E+11
Nigeria,NGA,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,0,0,0,0,0,0,0.00883298,0.017237401,0.025231461,0.041038723,0.064080808,0.08990137,0.320461976,0.558576245,1.286137641,3.549155718,5.545036083,6.77,8,9.3,11.5,13.8,16.1,19.1,21,24.5,28.5,33.2,38.7,45.03137342,51.45837417,55.36371347,..,..
Nigeria,NGA,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,1031000,1230000,1292000,1357000,1425000,1492000,1753000,2046000,2253000,2646000,2778000,3056000,5239000,5820000,6053000,6113000,3765000,4673000,4038000,4803000,6017000,5265000,..,..,..,..,..,..,..
Nigeria,NGA,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,32844703,33752446,34701312,35677919,36657533,37676236,38709989,39760819,40820621,41887859,43010211,44138314,45272336,46430372,47608583,48843470,50107991,51406232,52747992,54153463,55649284,56878596,58122761,59530047,60960864,62454314,64052256,65702232,67373496,68632664,70911721,73389347,75721345
Nigeria,NGA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.219841303,1.556794834,1.436786264,1.311553647,0.769793676,0.884351296,0.579894648,0.833115306,0.773691292,0.564010709,0.933218302,0.781452288,0.483558767,0.406177812,0.435835755,0.548312393,0.85541563,0.543531645,0.780315877,0.954338045,0.570707545,0.490996769,0.397422937,0.348375434,0.370960977,0.489084135,0.505855628,0.539231118,0.579227031,0.50426493,0.469695305,0.414718777,0.417636538,0.432947785,0.430671219,0.506944517,0.459170524,0.632022913,1.012701927,0.635544551,..
Nigeria,NGA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0,0,0,0.008804631,0.01213775,0.012016163,0.012617593,0.013182041,0.017139352,0.020886321,0.02441963,0.211221041,1.210845315,2.365893711,6.68866615,13.23005515,22.39468915,27.24021429,41.33577643,47.58638737,54.23811186,57.51550468,66.31025547,72.82602613,77.46743354,81.97475275,81.80668821,74.89572893,87.06722748,90.79595497,98.03255552,91.43723303,101.6857635,..
Nigeria,NGA,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.31616974,..,..,..,..,72.96111298,77.74829102,49.72417831,47.05052185,79.99098206,64.37538147,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,"Population ages 0-14, total",SP.POP.0014.TO,35391883,36422501,37531633,38595795,39619824,40623226,41621467,42610842,43581710,44547367,45522021,46520396,47549540,48604116,49681629,50782791,51968227,53292776,54745102,56311036,57969016,59685036,61463145,63315548,65227883,67198103,69214011,71260647,73344420,75451750,77547121,79586801,81535385,83420451,85270279,87078846,88859960,90626347,92372972,94070211,95704370
Nigeria,NGA,"Population ages 15-64, total",SP.POP.1564.TO,41417008,42308886,43374660,44458050,45602189,46831774,48149290,49552284,50976505,52433239,53976944,55584801,57214417,58854939,60537044,62257586,63994707,65737194,67490259,69254760,71029184,72842946,74688882,76561196,78494639,80490852,82560331,84736977,87026684,89395155,91825943,94334391,96892497,99550750,102395824,105337711,108324781,111445958,114665538,117970520,121418082
Nigeria,NGA,"Population ages 65 and above, total",SP.POP.65UP.TO,2542695,2606166,2678958,2750341,2822174,2896468,2973306,3051131,3127146,3201439,3276500,3350923,3423654,3497128,3572508,3650150,3732631,3822014,3917317,4017230,4121601,4228866,4338695,4453019,4571506,4693551,4821416,4955229,5092641,5229028,5353059,5457823,5567903,5695730,5829805,5971066,6119751,6255100,6362813,6500481,6682179
Nigeria,NGA,Population growth (annual %),SP.POP.GROW,2.505583859,2.471938226,2.725926465,2.620070045,2.577103193,2.586844031,2.613644568,2.628598955,2.562201236,2.523727963,2.555767624,2.574829449,2.557189798,2.526852594,2.522964745,2.516033896,2.542619887,2.60286877,2.651265494,2.682889956,2.692767906,2.695503465,2.693693418,2.695925823,2.709626937,2.719686803,2.727384843,2.744378852,2.764062379,2.749288878,2.697474043,2.628123853,2.541187462,2.507034086,2.52731692,2.496644904,2.448200698,2.440608885,2.406363381,2.380007155,2.379888269
Nigeria,NGA,"Population, total",SP.POP.TOTL,79351586,81337553,83585251,85804185,88044187,90351467,92744064,95214257,97685360,100182045,102775465,105456121,108187610,110956183,113791181,116690527,119695565,122851984,126152678,129583026,133119801,136756848,140490722,144329764,148294028,152382506,156595758,160952853,165463745,170075932,174726123,179379016,183995785,188666931,193495907,198387623,203304492,208327405,213401323,218541212,223804632
Nigeria,NGA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.132229999,..,..,..,..,..,..,..,..,..,..,..,0.284440011,..,..,..,..
Nigeria,NGA,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,908.53,924.25,884.83,962.82,1036.35,1058.73,1208.14,1293.45,1432.85,1735.85,1941.49,2116.06,2278.81,2839.74,3149.77,3393.05,3102.85,3141.03,3532.77,3467.53,3852.5,4335.11,5345.23,6476.73,7899.95,..,..,..
Nigeria,NGA,Urban population,SP.URB.TOTL,19141190,20230276,21427079,22664317,23955943,25315578,26749243,28259591,29477534,30732846,32047445,33420099,34841820,36310411,37832154,39409892,41060367,42801631,44997399,47308171,49728233,52257527,54895345,57649638,60532139,63546553,66691001,69982300,73409645,76952556,80580193,84275849,88019904,91848722,95817238,99876265,104004479,108242753,112560662,116965442,121487868
Nigeria,NGA,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.9,..,..,..,..,..,..,15.6,..,..,..,..,..,..,..,..,..
Pakistan,PAK,Gini index,SI.POV.GINI,..,..,..,..,33.3,..,..,33.2,..,..,..,..,..,28.7,..,33.1,..,..,28.7,..,..,30.9,31.3,..,29.7,..,..,28.8,29.7,..,29.5,..,31.3,..,..,29.6,..,..,..,..,..
Pakistan,PAK,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.56999969,..,..
Pakistan,PAK,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,..,..,..
Pakistan,PAK,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,78.77253509,76.09082892,74.52857679,78.91019052,..,..,..,..,79.08469198,..,55.03242161,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Pakistan,PAK,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Pakistan,PAK,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.220030427,..,-1.080915213,..,-0.894909561,..,-0.955985904,-0.804457188,-1.178812027,-1.062045574,-0.818344295,-0.818873346,-0.899149179,-1.075625777,-1.089610696,-1.083392024,-1.068792224,-0.962642074,-0.838965237,-0.83424592,-0.90054065,-0.803011358,-0.80138731,-0.879330099,-0.85676223,-0.809737384,-0.804032683,..
Pakistan,PAK,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,162.0217361,174.2907023,188.7943471,202.7260925,215.383833,240.0622304,247.6216031,258.7639467,276.1830059,310.3488821,311.4301409,320.0429844,330.2646754,329.8798607,331.549646,312.9654845,322.169567,334.1713118,336.3444574,340.9288436,362.734925,379.1475138,408.7179131,429.4491316,423.9010749,389.6425442,403.154329,408.0029046,399.3399124,396.2694237,426.4343998,419.6845943,..,..,..,..,..,..,..,..,..
Pakistan,PAK,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0.213230441,0.155442783,0.204321175,0.156317168,0.08709891,0.081593182,0.069362157,0.100867996,0.065731814,0.090145462,0.088852032,0.074689571,0.772512597,0.634249471,0.653205695,0.765727212,0.623289754,0.35380821,0.393483363,0.305135792,0.244958555,0.204370015,0.137777825,0.13847454,0.1421687,0.123340901,0.121648122,0.093236142,0.100956988,0.063459038,0.150851301,0.135529218,0.137108632,..,..,..,..,..,..,..,..
Pakistan,PAK,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,32.33818,33.81281,32.1205,30.96876,31.66449,..,42.86878,43.6587,42.43514,44.26639,44.76807,46.84936,48.21368,47.27418,52.00069,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.6824,35.13516,31.0512,..,..,..,..,..,..,..,..
Pakistan,PAK,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,35.69045,32.43231,36.89358,37.48517,36.8799,..,33.83652,30.18118,29.76331,29.04465,28.03971,29.29273,28.47202,29.3042,27.33387,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.13369,33.37814,37.38993,..,..,..,..,..,..,..,..
Pakistan,PAK,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,20.20956,20.46594,19.26839,18.1811,20.09138,..,15.73442,16.46105,17.63769,14.6991,15.94313,14.5341,13.86078,13.43173,11.88239,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.23326,22.32371,22.78857,22.20075,22.11033,..,..,..,..,..,..
Pakistan,PAK,GDP (constant 2015 US$),NY.GDP.MKTP.KD,73728049698,77462527004,83343570902,87928845525,93602316255,1.0074E+11,1.05736E+11,1.10451E+11,1.16041E+11,1.24983E+11,1.2718E+11,1.31933E+11,1.38481E+11,1.45192E+11,1.46665E+11,1.50405E+11,1.5591E+11,1.62552E+11,1.68488E+11,1.72859E+11,1.82196E+11,1.96464E+11,2.1076E+11,2.23515E+11,2.3345E+11,2.384E+11,2.46678E+11,2.50383E+11,2.57093E+11,2.64877E+11,2.76444E+11,2.87823E+11,2.99964E+11,3.19683E+11,3.33853E+11,3.54391E+11,3.63242E+11,3.58614E+11,3.81974E+11,4.00185E+11,4.00165E+11
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,28691889764,31151825467,31144920844,31899070056,33351529275,38472742808,40171106279,40010423970,45625336680,48884671947,51809999353,52293470813,60636071684,63320170084,62433340468,62191955814,62973857069,99484802345,97145618480,97923302809,1.12372E+11,1.32216E+11,1.45209E+11,1.61871E+11,1.84141E+11,2.02204E+11,1.87338E+11,1.9671E+11,2.30587E+11,2.50107E+11,2.58657E+11,2.7139E+11,2.99964E+11,3.1363E+11,3.39206E+11,3.56128E+11,3.20909E+11,3.00426E+11,3.48517E+11,3.74788E+11,3.38368E+11
Pakistan,PAK,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,0,0,0,0,0,0.000122702,0.00299173,0.027549238,0.043947719,0.055357238,..,1.318550779,2.577426737,5.041158126,6.164320985,6.332329098,6.5,6.8,7,7.5,8,8,8.1,9,10,11,12.38544676,13.78,15.34,17.07090172,18.93481469,21.0372074,..,..
Pakistan,PAK,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,378000,369000,375000,429000,432000,557000,500000,498000,501000,648000,798000,898000,840000,823000,855000,907000,1161000,966000,..,..,..,..,..,..,..,..,..,..,..
